frequency_hz,mean_response_db,response_standard_deviation_db,mean_chirp_level_dbfs,chirp_level_standard_deviation_db,mean_noise_level_dbfs,noise_level_standard_deviation_db,mean_snr_db,response_1_db,response_2_db,response_3_db,response_4_db,response_5_db,response_6_db,response_7_db,response_8_db,chirp_level_1_dbfs,chirp_level_2_dbfs,chirp_level_3_dbfs,chirp_level_4_dbfs,chirp_level_5_dbfs,chirp_level_6_dbfs,chirp_level_7_dbfs,chirp_level_8_dbfs,noise_level_1_dbfs,noise_level_2_dbfs,noise_level_3_dbfs,noise_level_4_dbfs,noise_level_5_dbfs,noise_level_6_dbfs,noise_level_7_dbfs,noise_level_8_dbfs
13727.45490982,-49.72331170,1.02409077,-65.77955534,1.02409077,-136.78884223,0.49223222,71.00928688,-51.54103538,-50.83721572,-49.94676622,-49.68358551,-49.28629660,-49.14354151,-48.76292612,-48.58512652,-67.59727903,-66.89345936,-66.00300987,-65.73982915,-65.34254025,-65.19978515,-64.81916977,-64.64137016,-137.27973406,-137.02077209,-137.07598504,-136.46480007,-137.47635063,-136.20906189,-136.17979806,-136.60423596
13770.54108216,-49.70721617,0.98855451,-65.80753198,0.98855451,-136.78729165,0.63596907,70.97975967,-51.02312928,-51.16551629,-50.01182975,-49.80797325,-49.33142510,-49.03018461,-48.73955581,-48.54811526,-67.12344510,-67.26583210,-66.11214556,-65.90828907,-65.43174091,-65.13050042,-64.83987162,-64.64843108,-137.82020029,-136.13434274,-136.39519514,-137.11806054,-136.58648912,-137.55804858,-136.49403719,-136.19195959
13813.62725451,-49.65184038,0.96994864,-65.79735031,0.96994864,-136.69359165,0.35589249,70.89624134,-50.59087151,-51.30120744,-50.00257585,-49.85117830,-49.32203351,-48.92088121,-48.71085573,-48.51511948,-66.73638144,-67.44671737,-66.14808578,-65.99668823,-65.46754344,-65.06639114,-64.85636566,-64.66062941,-137.14069379,-136.30682972,-136.62811941,-136.94290462,-136.67441581,-137.15460916,-136.24458696,-136.45657370
13856.71342685,-49.49808038,0.86851618,-65.69159455,0.86851618,-135.65642979,0.83473014,69.96483524,-50.37313476,-50.95447499,-49.80718109,-49.69104725,-49.17608696,-48.82173051,-48.66880634,-48.49218115,-66.56664893,-67.14798916,-66.00069526,-65.88456142,-65.36960113,-65.01524468,-64.86232051,-64.68569532,-135.80506935,-134.33274804,-135.25585229,-134.92685670,-135.96750067,-135.59186090,-136.99433354,-136.37721679
13899.79959920,-49.34432038,0.76777665,-65.58583879,0.76777665,-136.00170593,0.37656838,70.41586714,-50.15539801,-50.60774254,-49.61178633,-49.53091620,-49.03014040,-48.72257981,-48.62675695,-48.46924282,-66.39691642,-66.84926095,-65.85330474,-65.77243461,-65.27165881,-64.96409822,-64.86827536,-64.71076123,-135.79202799,-135.68692853,-135.66079170,-136.60063493,-135.62351421,-135.96880317,-136.36283001,-136.31811693
13942.88577154,-49.22261789,0.71040361,-65.51464393,0.71040361,-137.05921569,0.38768942,71.54457176,-50.07200768,-50.34570967,-49.46530293,-49.35500289,-48.86284965,-48.66879027,-48.57353803,-48.43774198,-66.36403372,-66.63773571,-65.75732898,-65.64702894,-65.15487570,-64.96081631,-64.86556408,-64.72976803,-137.04703271,-136.85469151,-137.57679399,-137.57771906,-136.66992929,-137.32273995,-136.63536401,-136.78945500
13985.97194389,-49.12023209,0.68555273,-65.46427423,0.68555273,-137.28635266,0.48875882,71.82207843,-50.06956967,-50.13471371,-49.34829176,-49.16957976,-48.68269766,-48.64233373,-48.51358876,-48.40108169,-66.41361181,-66.47875585,-65.69233390,-65.51362190,-65.02673980,-64.98637587,-64.85763090,-64.74512382,-137.56235626,-137.56619670,-137.81883336,-137.43516861,-137.06254173,-137.68359722,-136.64912301,-136.51300437
14029.05811623,-49.01784630,0.66982934,-65.41390453,0.66982934,-136.96766597,0.49414018,71.55376144,-50.06713166,-49.92371776,-49.23128060,-48.98415662,-48.50254567,-48.61587720,-48.45363949,-48.36442139,-66.46318989,-66.31977599,-65.62733883,-65.38021485,-64.89860390,-65.01193543,-64.84969772,-64.76047962,-137.86380258,-137.33976758,-136.68687076,-137.24440860,-136.36565964,-136.55037903,-136.99645231,-136.69398722
14072.14428858,-49.14744718,0.63295413,-65.59948130,0.63295413,-137.17352459,0.28971187,71.57404329,-49.75199727,-50.17150250,-49.45887748,-49.30970700,-48.74944392,-48.85802091,-48.54917538,-48.33085300,-66.20403139,-66.62353661,-65.91091159,-65.76174111,-65.20147803,-65.31005502,-65.00120950,-64.78288711,-137.00602874,-137.51576704,-137.24396372,-137.45765534,-137.35602769,-136.89910530,-136.67879796,-137.23085092
14115.23046092,-49.28604478,0.66953471,-65.79420834,0.66953471,-137.09456417,0.30079109,71.30035582,-49.42473615,-50.43707928,-49.69983867,-49.65507352,-49.01290368,-49.11058125,-48.65074118,-48.29740451,-65.93289972,-66.94524284,-66.20800223,-66.16323708,-65.52106724,-65.61874481,-65.15890474,-64.80556807,-136.86033903,-137.45443216,-136.79984668,-137.28799285,-137.33034520,-137.26149882,-136.60713755,-137.15492103
14158.31663327,-49.41138122,0.78887624,-65.97041963,0.78887624,-137.28702991,0.63681998,71.31661028,-49.16768287,-50.73194162,-49.93426256,-49.99472866,-49.26385413,-49.26997032,-48.69194865,-48.23666093,-65.72672128,-67.29098003,-66.49330097,-66.55376707,-65.82289255,-65.82900874,-65.25098706,-64.79569934,-137.82125258,-136.94488109,-137.58838774,-138.14431967,-137.41068813,-136.22948134,-136.63703681,-137.52019192
14201.40280561,-49.50597054,0.97508885,-66.10370058,0.97508885,-137.21996412,0.49187909,71.11626354,-49.07341236,-51.09470497,-50.15352920,-50.32114149,-49.48580070,-49.21333399,-48.59321029,-48.11263136,-65.67114239,-67.69243500,-66.75125923,-66.91887152,-66.08353073,-65.81106402,-65.19094032,-64.71036139,-137.61520465,-137.19461315,-137.30688492,-137.39712696,-137.86447403,-137.27035436,-136.86931977,-136.24173511
14244.48897796,-49.60055987,1.16846403,-66.23698152,1.16846403,-135.82860652,0.63395180,69.59162499,-48.97914184,-51.45746832,-50.37279583,-50.64755433,-49.70774726,-49.15669766,-48.49447192,-47.98860179,-65.61556349,-68.09388997,-67.00921749,-67.28397598,-66.34416891,-65.79311931,-65.13089358,-64.62502345,-134.40886732,-136.38638715,-136.05765099,-135.52812989,-136.10067691,-135.80991224,-136.30673756,-136.03049007
14287.57515030,-49.82762157,1.40444474,-66.50836180,1.40444474,-137.18421695,0.62608920,70.67585515,-49.10971547,-51.94717127,-50.75689004,-51.14442407,-50.15926902,-49.17313446,-48.42607330,-47.90429493,-65.79045570,-68.62791149,-67.43763026,-67.82516430,-66.84000924,-65.85387469,-65.10681352,-64.58503515,-137.30226139,-137.62590044,-137.46722478,-137.64263604,-137.67473953,-137.36864867,-136.28976344,-136.10256128
14330.66132265,-50.12919898,1.67054535,-66.85742294,1.67054535,-137.42047114,0.55034695,70.56304820,-49.36676394,-52.50827774,-51.23369975,-51.73717583,-50.73992682,-49.23067491,-48.37474077,-47.84233208,-66.09498790,-69.23650170,-67.96192371,-68.46539979,-67.46815078,-65.95889886,-65.10296472,-64.57055604,-138.10758238,-136.92743660,-137.34440645,-138.08210974,-137.91669734,-137.29330967,-136.70605622,-136.98617074
14373.74749499,-50.43077639,1.94278141,-67.20648408,1.94278141,-137.58094532,0.59076035,70.37446124,-49.62381241,-53.06938421,-51.71050946,-52.32992759,-51.32058463,-49.28821535,-48.32340824,-47.78036923,-66.39952010,-69.84509190,-68.48621715,-69.10563528,-68.09629232,-66.06392304,-65.09911593,-64.55607692,-138.33646104,-137.27997306,-137.05808671,-138.14321514,-137.50687342,-138.24902948,-136.76455715,-137.30936657
14416.83366733,-50.57213496,2.34204209,-67.39941901,2.34204209,-138.00470516,0.49257485,70.60528615,-50.12407595,-53.83109682,-52.32494398,-52.65453620,-51.36446935,-48.90939286,-47.90097633,-47.46758813,-66.95136001,-70.65838088,-69.15222804,-69.48182026,-68.19175341,-65.73667692,-64.72826039,-64.29487219,-139.09033046,-138.20497944,-137.70029468,-137.93515478,-137.61872906,-138.05811709,-137.53817475,-137.89186105
14459.91983968,-50.71000101,2.76866640,-67.58895065,2.76866640,-137.67694551,0.34895523,70.08799486,-50.62964118,-54.59718232,-52.94237850,-52.97329973,-51.39665330,-48.52105837,-47.47045507,-47.14933961,-67.50859083,-71.47613196,-69.82132814,-69.85224937,-68.27560294,-65.40000801,-64.34940471,-64.02828925,-137.72931184,-137.63621293,-138.17208320,-137.71070176,-137.28791435,-137.43517639,-138.16243051,-137.28173313
14503.00601202,-50.78355114,3.16535041,-67.71548718,3.16535041,-138.08941395,0.34100498,70.37392677,-51.11611652,-55.25975853,-53.49840961,-53.13149469,-51.29268689,-48.09960679,-47.04215745,-46.82817867,-68.04805256,-72.19169457,-70.43034564,-70.06343073,-68.22462293,-65.03154283,-63.97409349,-63.76011471,-138.36530859,-137.85200777,-137.80863220,-138.45996775,-138.59741524,-137.66532146,-137.93365511,-138.03300349
14546.09218437,-50.71874098,3.48574526,-67.70650482,3.48574526,-137.69546445,0.15249414,69.98895963,-51.56152452,-55.69965929,-53.92234599,-52.94426482,-50.89582560,-47.60691175,-46.61864347,-46.50075239,-68.54928836,-72.68742313,-70.91010983,-69.93202866,-67.88358944,-64.59467559,-63.60640731,-63.48851623,-137.41026635,-137.70832463,-137.58212489,-137.72462027,-137.65297245,-137.74462398,-137.90326086,-137.83752221
14589.17835671,-50.65393081,3.82640389,-67.69752246,3.82640389,-137.69932545,0.50132431,70.00180299,-52.00693252,-56.13956005,-54.34628238,-52.75703495,-50.49896432,-47.11421671,-46.19512949,-46.17332610,-69.05052416,-73.18315170,-71.38987402,-69.80062660,-67.54255596,-64.15780835,-63.23872113,-63.21691775,-136.85040921,-137.47843760,-138.12522870,-138.07952461,-138.02936434,-137.46919972,-138.27548196,-137.28695745
14632.26452906,-50.49772326,3.84561545,-67.59987666,3.84561545,-136.91060720,0.91201524,69.31073054,-52.19531823,-56.12912853,-54.18619986,-52.30078181,-50.10218347,-46.90632266,-46.07528673,-46.08656482,-69.29747162,-73.23128193,-71.28835326,-69.40293521,-67.20433687,-64.00847606,-63.17744013,-63.18871822,-134.99578629,-136.14738962,-137.61739680,-136.94770126,-137.65401166,-137.13823030,-137.34653443,-137.43780721
14675.35070140,-50.29358781,3.70016198,-67.45573662,3.70016198,-137.87805312,0.13699974,70.42231650,-52.24892396,-55.88254715,-53.71986353,-51.70345548,-49.70544480,-46.84777547,-46.11468619,-46.12600591,-69.41107277,-73.04469596,-70.88201234,-68.86560429,-66.86759361,-64.00992429,-63.27683500,-63.28815472,-137.91861398,-137.97577086,-138.10290001,-137.87762479,-137.66043362,-137.86685284,-137.72991413,-137.89231477
14718.43687375,-50.08945236,3.56756212,-67.31159659,3.56756212,-138.27718682,0.61502336,70.96559024,-52.30252969,-55.63596577,-53.25352720,-51.10612915,-49.30870613,-46.78922829,-46.15408565,-46.16544701,-69.52467391,-72.85811000,-70.47567142,-68.32827337,-66.53085036,-64.01137251,-63.37622988,-63.38759123,-137.53027005,-138.26019570,-138.38355051,-138.78853847,-138.86898938,-137.17274868,-138.72860058,-138.48460123
14761.52304609,-49.62867117,3.20185774,-66.91499075,3.20185774,-137.69921976,0.59614680,70.78422902,-51.46521993,-54.76069226,-52.49533710,-50.41525144,-48.85061899,-46.80200589,-46.14224692,-46.09799681,-68.75153951,-72.04701184,-69.78165668,-67.70157102,-66.13693857,-64.08832547,-63.42856650,-63.38431639,-137.36679271,-138.03843599,-137.79775781,-138.73246675,-137.46459375,-136.74981166,-137.38475975,-138.05913968
14804.60921844,-49.16651385,2.83988545,-66.51703120,2.83988545,-137.61893745,0.39588661,71.10190624,-50.62313314,-53.88204774,-51.73558209,-49.72387211,-48.39220290,-46.81516592,-46.13013346,-46.02997348,-67.97365049,-71.23256509,-69.08609944,-67.07438946,-65.74272025,-64.16568327,-63.48065080,-63.38049083,-137.42748001,-137.84927061,-137.17225926,-137.97398402,-138.32466994,-137.30945549,-137.56752908,-137.32685116
14847.69539078,-48.84037774,2.50957426,-66.25651550,2.50957426,-137.69769321,0.49468038,71.44117771,-49.91902262,-53.22773335,-51.07333540,-49.19011804,-48.04391093,-46.93145663,-46.24334057,-46.09410438,-67.33516038,-70.64387110,-68.48947316,-66.60625580,-65.46004869,-64.34759439,-63.65947833,-63.51024214,-137.60195504,-137.61050783,-137.33703631,-138.38827415,-138.54075308,-137.19475570,-137.39548972,-137.51277387
14890.78156313,-48.78628403,2.24326638,-66.27088747,2.24326638,-137.80004626,0.30519250,71.52915878,-49.49086465,-53.02207920,-50.60610534,-48.97161449,-47.91586723,-47.25400868,-46.60718885,-46.42254377,-66.97546809,-70.50668265,-68.09070878,-66.45621794,-65.40047068,-64.73861213,-64.09179230,-63.90714722,-138.27243031,-137.87944649,-137.64000889,-138.03926821,-137.50938226,-137.94987688,-137.31764343,-137.79231361
14933.86773547,-48.73219031,2.00084144,-66.28525945,2.00084144,-137.60203855,0.60326597,71.31677910,-49.06270667,-52.81642505,-50.13887527,-48.75311094,-47.78782352,-47.57656073,-46.97103713,-46.75098316,-66.61577581,-70.36949419,-67.69194441,-66.30618008,-65.34089266,-65.12962986,-64.52410627,-64.30405230,-138.17557153,-137.84792479,-137.86402819,-138.05126288,-137.51886311,-137.34973635,-137.74705579,-136.26186577
14976.95390782,-49.02836254,1.89457312,-66.65282911,1.89457312,-136.71834535,0.56180454,70.06551623,-48.70818927,-53.06506560,-50.27603159,-49.12935728,-48.19176562,-48.16878528,-47.49808893,-47.18961678,-66.33265583,-70.68953216,-67.90049816,-66.75382385,-65.81623219,-65.79325185,-65.12255550,-64.81408335,-135.65064687,-136.83959418,-137.06710887,-137.36653285,-136.96691526,-136.87321524,-136.89393096,-136.08881853
15020.04008016,-49.49549792,1.89363218,-67.19279289,1.89363218,-136.35306416,0.82768695,69.16027128,-48.38961548,-53.53544521,-50.70818603,-49.79589820,-48.85536746,-48.89263570,-48.10479960,-47.68203569,-66.08691044,-71.23274018,-68.40548099,-67.49319317,-66.55266242,-66.58993067,-65.80209456,-65.37933066,-134.78172339,-136.04396573,-136.88416324,-136.88492956,-136.81136041,-136.49692359,-135.62050141,-137.30094598
15063.12625251,-49.95992002,1.95267364,-67.73009119,1.95267364,-137.36173312,0.28210559,69.63164193,-48.07364031,-54.00830352,-51.13970202,-50.45883675,-49.51656103,-49.60842713,-48.70457777,-48.16931167,-65.84381147,-71.77847469,-68.90987319,-68.22900792,-67.28673220,-67.37859829,-66.47474894,-65.93948284,-137.25688816,-137.61178962,-137.62299509,-137.14329035,-137.74141599,-136.91229654,-137.21761783,-137.38757136
15106.21242485,-50.17268577,2.20889192,-68.02016754,2.20889192,-137.61430746,0.56026892,69.59413992,-47.99868646,-54.71106072,-51.51200207,-50.78765513,-49.95438747,-49.57674601,-48.66136758,-48.17958072,-65.84616823,-72.55854249,-69.35948384,-68.63513690,-67.80186924,-67.42422778,-66.50884934,-66.02706249,-137.47071817,-137.13891939,-137.61985792,-137.74816879,-138.88434274,-137.08203330,-137.52464045,-137.44577889
15149.29859719,-50.38545152,2.47200803,-68.31024388,2.47200803,-137.47913845,0.54219204,69.16889457,-47.92373261,-55.41381792,-51.88430212,-51.11647351,-50.39221391,-49.54506490,-48.61815739,-48.18984977,-65.84852498,-73.33861029,-69.80909448,-69.04126588,-68.31700628,-67.46985727,-66.54294975,-66.11464213,-137.62896913,-137.69438626,-138.49857735,-137.37102129,-137.58978076,-136.89723142,-136.71387212,-137.43926923
15192.38476954,-50.58819334,2.54813687,-68.58454300,2.54813687,-137.56271088,0.52497837,68.97816788,-48.03838768,-55.68382927,-52.18855917,-51.39346903,-50.78513355,-49.61245069,-48.69923204,-48.30448527,-66.03473735,-73.68017894,-70.18490883,-69.38981870,-68.78148321,-67.60880036,-66.69558170,-66.30083494,-137.36367845,-137.27367044,-138.56789333,-138.14444480,-137.62161108,-137.11059306,-137.19544202,-137.22435385
15235.47094188,-50.77226463,2.27253355,-68.82945554,2.27253355,-137.47290273,0.34919865,68.64344719,-48.50620746,-55.14781016,-52.36607962,-51.57393953,-51.09440996,-49.86435802,-49.01179906,-48.61351326,-66.56339836,-73.20500107,-70.42327053,-69.63113044,-69.15160087,-67.92154893,-67.06898997,-66.67070417,-137.49691684,-137.05348628,-137.22379426,-137.57635776,-138.16025049,-137.32754869,-137.70776107,-137.23710646
15278.55711423,-50.95633593,2.00548238,-69.07436808,2.00548238,-137.40700181,0.42749119,68.33263372,-48.97402723,-54.61179105,-52.54360008,-51.75441003,-51.40368638,-50.11626535,-49.32436609,-48.92254125,-67.09205938,-72.72982320,-70.66163223,-69.87244218,-69.52171853,-68.23429750,-67.44239824,-67.04057340,-137.08715682,-138.03724362,-137.20999145,-137.96140844,-137.39044379,-137.09509873,-137.61044764,-136.86422397
15321.64328657,-51.27992002,1.81649665,-69.46470522,1.81649665,-137.60540230,0.25878661,68.14069708,-49.75545672,-54.53802976,-52.78343798,-52.04739118,-51.71328931,-50.37510109,-49.68734922,-49.33930494,-67.94024191,-72.72281495,-70.96822318,-70.23217637,-69.89807450,-68.55988629,-67.87213442,-67.52409014,-137.57346206,-137.37277916,-138.10302136,-137.46690554,-137.45493140,-137.39655345,-137.88868882,-137.58687662
15364.72945892,-51.66677155,1.67562743,-69.92099072,1.67562743,-136.43418250,1.11692708,66.51319178,-50.67910457,-54.67389701,-53.05153613,-52.39139459,-52.02304030,-50.63707879,-50.07319547,-49.80492553,-68.93332374,-72.92811619,-71.30575530,-70.64561377,-70.27725947,-68.89129796,-68.32741465,-68.05914471,-134.03709484,-135.75855014,-136.29034893,-136.65756058,-136.85969434,-137.05885069,-137.42441527,-137.38694526
15407.81563126,-52.05095695,1.55568398,-70.37473443,1.55568398,-136.93654617,0.35055888,66.56181175,-51.59404185,-54.79617237,-53.31933218,-52.73634968,-52.33485134,-50.89960839,-50.45676534,-50.27053448,-69.91781932,-73.11994985,-71.64310965,-71.06012715,-70.65862881,-69.22338586,-68.78054282,-68.59431196,-136.33216627,-136.74332702,-137.35348159,-136.75178977,-137.20717570,-136.82639759,-137.34187163,-136.93615983
15450.90180361,-52.33782907,1.36556846,-70.73570249,1.36556846,-137.47350353,0.28124255,66.73780104,-52.19104342,-54.42234383,-53.57610194,-53.11604071,-52.72185424,-51.18228229,-50.75724746,-50.73571867,-70.58891684,-72.82021725,-71.97397536,-71.51391412,-71.11972766,-69.58015571,-69.15512088,-69.13359209,-137.50465990,-136.98757270,-137.64856921,-137.59715148,-137.09185550,-137.52716606,-137.66572713,-137.76532628
15493.98797595,-52.62470119,1.21504351,-71.09667055,1.21504351,-137.40454777,0.49470944,66.30787722,-52.78804500,-54.04851529,-53.83287171,-53.49573174,-53.10885714,-51.46495619,-51.05772958,-51.20090285,-71.26001436,-72.52048465,-72.30484107,-71.96770110,-71.58082650,-69.93692555,-69.52969894,-69.67287221,-138.38482170,-137.45877181,-137.53291035,-137.08679439,-136.66665430,-137.15262590,-137.55881346,-137.39499026
15537.07414830,-52.98507528,1.26847756,-71.53284503,1.26847756,-137.36228677,0.44818617,65.82944174,-53.49126086,-54.06885621,-54.32594442,-53.91347225,-53.60840055,-51.67364685,-51.26500889,-51.53401224,-72.03903061,-72.61662595,-72.87371416,-72.46124200,-72.15617029,-70.22141659,-69.81277863,-70.08178198,-136.77778319,-137.61199017,-137.60206215,-136.92265282,-137.53586510,-137.59785972,-137.99855131,-136.85152968
15580.16032064,-53.47313895,1.60995506,-72.09967007,1.60995506,-137.56343436,0.42785259,65.46376430,-54.37899498,-54.77395869,-55.22952881,-54.39731333,-54.30345228,-51.75381187,-51.31037383,-51.63767783,-73.00552609,-73.40048981,-73.85605993,-73.02384445,-72.92998339,-70.38034299,-69.93690495,-70.26420894,-137.09468442,-137.41207173,-137.95867432,-137.17315650,-137.72068137,-137.60341198,-138.32763618,-137.21715842
15623.24649299,-53.96120262,1.95992350,-72.66649511,1.95992350,-137.30498565,0.23473131,64.63849054,-55.26672909,-55.47906117,-56.13311320,-54.88115441,-54.99850401,-51.83397690,-51.35573877,-51.74134342,-73.97202158,-74.18435366,-74.83840569,-73.58644690,-73.70379650,-70.53926938,-70.06103126,-70.44663591,-137.43920553,-137.35709805,-136.91062778,-137.56553666,-137.51373533,-137.08244943,-137.44006153,-137.13117088
15666.33266533,-54.08308053,2.10127254,-72.87043907,2.10127254,-137.19396136,0.46782723,64.32352229,-55.58146529,-55.42969176,-56.63857838,-55.07543295,-55.08314357,-51.81735506,-51.35226469,-51.68671250,-74.36882384,-74.21705031,-75.42593693,-73.86279150,-73.87050212,-70.60471361,-70.13962324,-70.47407105,-137.78359438,-136.48041877,-137.37592222,-137.73601914,-137.26694504,-136.72215727,-136.86959240,-137.31704166
